Date,_0111101,_0111102,_0111201,_0111202,_0111203,_0111301,_0111302,_0111303,_0111304,_0111305,_0111306,_0111401,_0111402,_0111501,_0111502,_0111503,_0112101,_0112201,_0112202,_0112203,_0112401,_0112402,_0112501,_0112502,_0112503,_0112504,_0112505,_0112506,_0113101,_0113201,_0113301,_0113401,_0114101,_0114201,_0114301,_0114302,_0114501,_0114502,_0114503,_0114504,_0114601,_0114701,_0114801,_0115101,_0115301,_0116101,_0116102,_0116103,_0116104,_0116105,_0116106,_0116201,_0116202,_0116301,_0116302,_0116401,_0116501,_0116502,_0116503,_0117101,_0117102,_0117103,_0117104,_0117105,_0117106,_0117107,_0117108,_0117109,_0117201,_0117202,_0117203,_0117204,_0117205,_0117301,_0117401,_0117402,_0117403,_0117404,_0117405,_0117501,_0117601,_0117602,_0117603,_0117901,_0118101,_0118301,_0118501,_0118601,_0118901,_0119101,_0119201,_0119301,_0119302,_0119303,_0119304,_0119305,_0119306,_0119401,_0119901,_0119902,_0119903,_0119904,_0121001,_0121002,_0122001,_0122002,_0123001,_0125001,_0126001,_0129001,_0130001,_0211001,_0211002,_0213001,_0230101,_0311001,_0312101,_0312102,_0312103,_0312104,_0312105,_0312106,_0312107,_0312108,_0312109,_0312110,_0312111,_0312112,_0312201,_0312202,_0312203,_0312204,_0312205,_0312206,_0312207,_0312208,_0312301,_0312302,_0312303,_0312304,_0312305,_0312306,_0312307,_0312308,_0312309,_0312310,_0312311,_0312312,_0312401,_0312402,_0312403,_0312404,_0312405,_0312406,_0312407,_0312501,_0312502,_0312503,_0312504,_0312601,_0313101,_0313102,_0313201,_0314101,_0321101,_0321102,_0321103,_0321104,_0321105,_0321201,_0321202,_0321203,_0321204,_0321205,_0321206,_0321301,_0321302,_0321303,_0411101,_0431101,_0431102,_0431103,_0431104,_0431105,_0431106,_0431107,_0431108,_0431109,_0432101,_0432102,_0441101,_0441201,_0442001,_0451001,_0452201,_0454101,_0454201,_0454202,_0511101,_0511102,_0511103,_0511104,_0511401,_0521101,_0521201,_0521202,_0521301,_0521302,_0531101,_0531102,_0531103,_0531201,_0532101,_0532901,_0540101,_0540301,_0540302,_0540303,_0540304,_0551001,_0552101,_0552201,_0561101,_0561102,_0561103,_0561104,_0561105,_0561106,_0561107,_0561108,_0561901,_0561902,_0561903,_0561904,_0561905,_0561906,_0561907,_0561908,_0562101,_0611101,_0611102,_0611103,_0611104,_0611105,_0611106,_0611107,_0611108,_0611109,_0611110,_0611111,_0611112,_0611113,_0611114,_0611115,_0611116,_0611117,_0611118,_0611119,_0611120,_0611121,_0611122,_0611123,_0611124,_0611125,_0611201,_0612201,_0612301,_0612302,_0613101,_0613301,_0621901,_0621902,_0621903,_0621904,_0621905,_0621906,_0621907,_0621908,_0621909,_0622101,_0622901,_0622902,_0622903,_0622904,_0622905,_0631001,_0631002,_0631003,_0631004,_0631005,_0641101,_0641102,_0641201,_0641202,_0641203,_0641204,_0641205,_0711101,_0711102,_0711103,_0712001,_0713001,_0721101,_0721201,_0721202,_0721203,_0722101,_0722201,_0722401,_0722402,_0723101,_0723102,_0723103,_0723104,_0723105,_0723106,_0724101,_0724102,_0724301,_0724302,_0732101,_0732102,_0732103,_0732201,_0732202,_0732301,_0732901,_0733201,_0741201,_0812001,_0813101,_0813102,_0813201,_0814001,_0814002,_0819201,_0831001,_0832001,_0832002,_0833001,_0834001,_0835001,_0839201,_0839202,_0921101,_0921201,_0921202,_0921203,_0922101,_0931201,_0931202,_0932101,_0932102,_0945001,_0946201,_0946202,_0961001,_0971101,_0971901,_0971902,_0972101,_0974001,_0974002,_0974003,_0974004,_0974005,_0974006,_0974007,_0974008,_0980001,_1010101,_1010201,_1020001,_1020002,_1020003,_1040001,_1050101,_1050901,_1050902,_1050903,_1111101,_1111102,_1111103,_1111104,_1111105,_1111106,_1111107,_1111108,_1111201,_1111202,_1111203,_1111204,_1111205,_1111206,_1111207,_1111208,_1111209,_1111210,_1111211,_1120101,_1211001,_1212001,_1214101,_1221001,_1229901,_1311101,_1312001,_1312002,_1312003,_1312004,_1312005,_1312006,_1312007,_1312008,_1312009,_1312010,_1312011,_1312012,_1312013,_1313101,_1313102,_1313103,_1313104,_1313105,_1313201,_1321101,_1321102,_1321103,_1321104,_1329101,_1329102,_1329103,_1390901,_1390902,_1390903,_1390904,_1390905
2023-12-01,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2024-01-01,100.054381,99.958663,98.964196,100.390846,99.951303,99.13192,98.539735,99.773106,99.401837,100.887171,99.923232,99.800385,99.097123,100.269893,100.018619,99.778089,100,100.17165,101.035048,101.928289,100.0265,99.690977,99.539408,101.331752,99.446446,99.475965,100.281489,99.235728,100.923193,100,99.988278,99.507257,101.943614,101.060791,99.3352,100.07825,100.257205,99.607808,100.412236,100.21371,99.622763,99.560378,99.462774,100.161562,100.743825,99.081551,99.765265,102.277279,100,98.280183,100.448554,100.482992,100.029479,98.220297,100,98.84863,102.772999,99.58704,98.843536,102.462075,102.24367,98.199433,97.09346,99.932422,100.183928,99.971621,99.871609,100.18917,99.793203,101.357947,101.986722,97.672265,99.653146,101.639337,97.750824,100.684829,102.628307,99.541631,99.849248,97.571317,98.434532,99.151142,99.39845,100.432051,99.91,99.84126,100.049138,100.207504,100.060077,100.658149,99.412237,100.362157,100.36112,99.091581,100.452601,100.528691,100.635679,99.92804,99.549406,100.358704,100.122355,100,100.146089,99.628255,99.724667,99.630156,99.991276,100.170027,99.887545,99.565348,100.096266,99.651248,99.407841,100.016971,99.135724,100.27141,99.956312,100,99.802123,100.01284,99.928902,100,99.849776,100,100,100.121186,99.999644,99.565784,100,99.964651,99.978486,100,100.059231,100,99.938674,100.011786,99.917812,100.071363,100.967085,99.975137,99.709229,100.117375,100,99.884953,100,100.09865,99.83156,99.669721,100,99.789088,100.08625,100,100,100,99.813217,100.268981,100,100,100.524558,100.321905,100.172071,100,100,100.177527,100,100.324338,100,99.998402,100,100.179417,99.432479,100.013506,100,100,100.043057,100,99.934422,100,100.057099,100.405681,100.126814,100,99.770131,99.989665,100,100,100,100,99.667718,100,100,100,101.678658,100.018443,94.297653,100.364272,99.9414,100,100.108922,100.018443,100.001593,99.904872,100,100,100,100,100,100.027657,99.933375,100.081751,98.974313,99.812171,99.647903,100.280763,99.950908,99.655381,100.208383,100.411954,100,100,100.631884,99.886671,100.001973,99.275179,99.333752,100.162484,99.777604,100.300634,100.455627,99.814015,99.847635,99.608449,100.385175,98.958414,100.034514,100,99.816855,99.808892,100.310862,100.201266,100,100,99.716512,100,99.998234,100,99.986243,99.967223,100.116485,99.937102,99.986061,100,100.075408,99.996592,100,99.996574,99.687831,100,100,100,99.990272,100,100,100,100,100,100,100,100,100,100.48468,100,100.060978,100,100,100,100,100,100,99.980082,100,100.024573,100.036371,100,100,100,100,100,100,100,99.893337,100,100.19042,100.204786,99.804132,100.000156,100,100.106825,99.995548,100.024768,100.026649,99.998935,99.909752,99.780395,100.129079,100,98.341816,102.106728,100.098325,99.890859,100.258377,100.13633,99.99875,99.754024,100,100,101.396182,100,100,100,100,100.025385,100,100.376116,100,101.71003,99.938391,98.261589,99.9929,100.098717,100,100,99.92909,100.170512,99.721532,99.975611,100,100,100,99.326312,100.933484,100,100.366354,100,99.900033,99.49392,100.022594,100,100,100,100,100,99.871999,100,99.982927,100.206313,100.023365,100,100.136585,99.915479,100.341056,100,100.351298,100,99.876908,100,100.128848,100.009549,99.862014,100,100.733211,100.16043,100.540795,100,100,100,100,100,100,100,100.244784,100,100.069784,100,100.185906,100,100,100,100.215686,100,99.961219,100.424436,100.204671,101.002931,99.975262,100.131686,100,100,100,100,100,100,100,100,100,100,100.513377,99.506847,100.062883,99.7997,100.194208,100.3889,99.750695,99.404945,100.362514,99.550754,99.633901,99.920886,100,99.966169,100.053969,100.240531,100.359045,100,100,100.22883,100,100,99.834457,100,100,100,100,100.107068,100,100,100
2024-02-01,99.976585,96.044842,96.301234,100.564587,99.505196,98.838491,98.35335,99.695845,99.036422,100.503892,100.148766,98.910044,99.674387,100.040783,99.151105,100.265272,100,100.649729,100.82721,101.065295,98.158786,100.070962,99.535886,101.882541,100.07985,100.092513,100.484575,100.711641,102.096507,100,99.535794,98.720187,99.738146,104.900179,99.973802,103.056881,100.910045,100.012172,101.218184,101.508563,99.732363,99.680065,97.036861,102.282305,100.878167,101.866658,102.073013,102.663329,99.780755,96.991783,101.689912,108.775123,105.981505,100.405121,100,98.650566,105.122389,98.385937,100.085903,109.182105,99.68681,95.945519,91.263575,98.925905,99.395199,102.607771,103.066868,100.34276,95.783951,102.850928,96.345686,102.592225,101.03729,105.850105,98.007591,102.04575,113.396304,97.997755,100.574746,97.339533,99.064215,98.159227,99.812213,99.919338,99.767587,98.331522,100.280197,100.805077,100.416371,100.271022,101.509244,101.17526,100.463948,98.18884,101.131588,100.058561,100.650311,100.259573,99.168121,100.292936,100.258078,100,100.256998,99.556691,99.76251,99.618485,100.169746,101.1125,100.074146,102.672767,99.533827,99.517059,94.492203,99.643206,99.385759,100.415889,99.956312,100,99.994752,99.881374,100.360804,100,100.439186,100,100,100.510166,100.85352,100.195109,100.02829,100.584486,99.783888,100,99.995029,100,100.531326,99.743433,99.978632,100.208087,100.967085,100.139376,99.863879,100.549661,100,100.005309,100,100.09865,99.750286,99.855639,100,99.692376,100.174915,100,100,100,99.176113,100.25405,99.688343,100.061181,101.222079,100.899582,100.172071,100,100,100.177527,100,100.499077,102.226945,101.315476,100,101.143549,99.799389,100.013506,100,100,99.47685,100,100.743043,98.447208,100.297022,100.624298,100.176194,100.015231,99.770131,99.96965,99.937813,100,100,100,99.667718,100,100,100,103.907322,98.97754,93.945183,102.024339,100.447818,100.320232,100.00566,99.702275,99.959503,99.998661,100,100,100,100,100,99.673203,98.96651,99.84224,98.158772,99.232313,99.695151,99.921227,100.44585,100.994883,100.914411,100.009745,100.888701,100,100.470686,100.437962,100.323395,98.95866,98.41102,100.684747,99.819105,99.972063,100.330004,101.086007,98.222454,100.421459,99.637466,99.024062,99.557704,99.959215,99.890833,99.336314,100.637337,100.079685,100,100,99.955856,100,100.258984,100,99.986243,99.966934,99.613742,99.937102,100.178284,100.216613,100.426567,99.996592,100,100.114818,99.82839,100,100,100.007845,99.990272,100,100.381812,100,100,100,100,100,100,100,100.41102,100.217287,100.060978,100,100,100,100,100,100,100.051713,100,100.159722,99.651424,100.546017,100,100,100,100,100,100,100.047121,100,100.427532,100.110949,99.804132,100.000095,100,100.099623,99.203367,101.470358,100.028814,100.045579,100.379373,99.855778,100.110829,100,102.923748,106.064585,100.92315,99.890859,101.14628,100.13633,99.99875,99.932936,100,100,101.105333,100,100,100,100,99.852758,100,101.380743,100.39355,101.71003,101.108532,89.692288,99.831327,100.646928,100.456997,100,99.934104,100.30029,99.567841,99.975611,100.633477,100,100,99.326312,100.933484,99.74964,100.358862,100,99.685383,99.700032,100.791885,100,100,99.368432,100,100,99.573813,100.834141,99.853077,100.206313,99.595305,100,100.186191,100.898154,100.341056,100.006438,100.858584,101.063281,99.813547,99.929249,99.785689,100.527181,99.325927,100,101.109413,100.810143,101.055623,100,100,100,100,100,99.81478,100,101.230725,100,100.420955,100,100.5189,100.468733,101.84982,100,100.06425,100,99.950402,101.96487,101.367546,101.809678,99.939033,100.103276,100.905323,100,100,100.688322,100,100,100,100.10078,100,100.377862,99.733328,99.106746,100.415675,98.28706,100.223222,100.526004,98.959395,99.624204,100.680376,99.002881,99.749498,100.11935,100.066612,100.275596,100.801222,100.370288,100.359045,100,100.126056,100.360768,100,100,99.913161,100,100,100,100,100.861435,100,100,100
2024-03-01,101.679318,96.468487,97.059628,100.755228,99.847446,98.837191,98.04023,100.135383,99.167605,100.822442,102.20988,98.829479,101.399654,100.518052,99.229322,100.436269,100,100.594999,100.513417,100.746376,97.783458,100.17733,99.375139,102.264818,100.391619,99.784735,100.559575,102.677583,101.98834,100,99.579596,97.708269,100.928181,104.038806,100.741579,101.15207,102.212169,100.366425,101.097383,101.724646,99.586428,99.20164,96.45071,102.18503,103.174377,100.335806,103.547344,103.213848,99.855685,97.089575,103.557309,137.743547,111.416316,98.207963,100,98.971805,107.480749,98.82674,97.570885,125.14066,104.431344,101.465007,88.65859,100.028166,100.172071,104.40994,100.283141,101.001694,93.7862,104.459742,90.759446,123.480358,104.504517,112.505668,98.237378,102.728709,110.319234,99.901229,103.016591,98.185879,98.882657,98.49818,100.099034,98.824308,100.302874,99.229177,99.887701,100.921172,100.717243,99.937588,102.177256,101.08318,100.350282,100.396237,101.611911,100.508561,99.765548,99.988485,101.093306,100.296551,100.096954,100,101.167915,100.221523,100.103453,99.568822,100.685834,101.420682,100.774662,101.64552,100.387749,99.096622,95.484498,99.511956,99.450752,100.415882,100.079672,100,99.982902,99.946117,100.807848,100,100.514971,100,100,100.09002,100.950334,100.36652,100.028291,100.613967,99.773945,100,99.905405,100,100.447791,99.743435,100.058898,100.330919,100.967083,100.233404,99.749985,100.60104,100,100.20118,100,100.122417,99.846771,99.85564,99.969287,99.805261,100.529184,100,100,100,99.176113,100.254049,99.688324,100.057402,101.870977,100.969414,100.305343,100,100,100.716767,100.514595,100.539322,102.226945,101.452041,99.887682,101.185091,99.685137,99.957153,99.721416,99.974047,99.402988,100,100.77058,99.150305,100.313528,100.694515,100.629294,100.015231,99.770135,99.698694,99.937812,100,99.794894,100,100.266146,100,100.39,100,103.907323,98.915489,93.911172,101.859703,100.448405,100.135153,99.803832,99.733621,100.049526,100.087286,100,100,99.887461,100,101.232994,99.673205,99.08696,100.20099,98.045371,100.290736,99.580271,99.85103,100.413595,100.994885,100.914411,99.94294,100.888704,100,100.519762,100.139606,100.254548,98.937145,98.440485,100.676328,99.525015,100.244084,100.370746,101.421008,98.742875,100.675559,99.367757,99.003937,99.456101,99.831011,99.884934,99.336316,100.699806,100.051383,100,100,100.096574,100.296631,100.43217,100,99.986243,99.763439,99.629196,99.925598,100.53055,100.229982,100.597928,99.996592,100,100.075812,99.828389,100.114483,100,100.193641,99.990272,100,100.381816,100,100,100,100,100.057254,100.097358,99.994678,100.684759,100.285313,100.060978,100,100,99.254832,100,100,100,100.191755,99.726307,100.159722,99.651423,100.546024,100,100,100,100,100,100,100.047121,100,100.657983,100.366964,100.106493,100.050044,100,100.804362,99.203367,101.15383,99.502788,100.264963,100.298399,99.848007,100.14541,100,101.213634,111.457839,100.847376,98.952164,102.194169,100.321166,100.176673,99.88149,100,100,101.105341,100,100,100,100,99.852219,100,101.923636,100.39355,101.710022,101.108509,112.623706,100.242332,100.833461,100.456998,99.547921,101.83826,100.747603,99.56784,99.975611,100.633468,100,100,99.326312,100.933483,99.749646,100.818399,100,99.678356,99.951897,100.791889,100,100,98.960545,100,99.876238,99.768309,100.834144,99.853077,100.335285,99.595305,99.938639,100.907896,101.134438,100.341054,100.066627,101.976168,101.06327,99.772907,99.885592,99.677364,100.53309,99.497564,103.596879,101.167531,101.014016,101.029641,100,100,100,100,103.097969,99.805891,100,101.323752,100,100.730231,99.959905,100.763756,100.468733,102.774737,100,100.17215,100,100.186808,101.993031,102.117806,102.014263,100.515689,100.186172,100.905334,101.021106,100,103.956678,100,100,100,105.596509,100.904393,100.377861,99.342284,99.003173,100.169047,97.243621,100.16136,99.774396,98.265987,99.699407,100.774206,100.338931,100.73644,100.12659,100.048256,100.629461,101.417891,100.753844,100.359044,100,100.146918,100.33597,100,100,100.01286,100,100,100,100,101.20809,100,100,100
